ticker,date,open,high,low,close,adj_close,volume
AAPL,2023-02-22,146.74410160351695,147.8086807909047,145.0585291708209,146.78353881835938,146.78353881835938,51011300
AAPL,2023-02-23,147.946689634791,148.19311959888688,145.13739706863274,147.26654052734375,147.26654052734375,48394200
AAPL,2023-02-24,145.0092263234326,145.0880857046954,143.6390765358812,144.6149444580078,144.6149444580078,55469600
AAPL,2023-02-27,145.6006854773172,147.03982803359767,145.344388690471,145.80767822265625,145.80767822265625,44998500
AAPL,2023-02-28,144.95007197860627,146.9510815880518,144.7332124606566,145.304931640625,145.304931640625,50547000
AAPL,2023-03-01,144.73323786008925,145.1275197577975,142.93922063146897,143.2349395751953,143.2349395751953,55479000
AAPL,2023-03-02,142.31826554333702,144.6149950633121,141.84510909018817,143.826416015625,143.826416015625,52238100
AAPL,2023-03-03,145.9259528752422,148.9521198871165,145.22610023869615,148.87326049804688,148.87326049804688,70732300
AAPL,2023-03-06,151.59381779613093,154.06798373466975,151.26854354881283,151.6332550048828,151.6332550048828,87558000
AAPL,2023-03-07,151.50513754277677,151.83042689733767,148.97184535612897,149.4351348876953,149.4351348876953,56182000
AAPL,2023-03-08,150.62784041964048,151.278419098267,149.66183922588297,150.68698120117188,150.68698120117188,47204800
AAPL,2023-03-09,151.36711819838627,152.33311931510104,148.08466971716794,148.4395294189453,148.4395294189453,53833600
AAPL,2023-03-10,148.06496662146847,148.78453780981002,145.5020893181875,146.37937927246094,146.37937927246094,68572400
AAPL,2023-03-13,145.69925527320058,150.95314411845015,145.59082548311505,148.32127380371094,148.32127380371094,84457100
AAPL,2023-03-14,149.11968969699433,151.209410853691,147.95654755608294,150.41098022460938,150.41098022460938,73695900
AAPL,2023-03-15,149.03093864826403,151.06151848034872,147.7790706295072,150.80523681640625,150.80523681640625,77167900
AAPL,2023-03-16,149.98712698991974,154.22572509887632,149.47454848721353,153.6244354248047,153.6244354248047,76161100
AAPL,2023-03-17,153.85115455030763,154.50173325502132,152.07685582876627,152.7865753173828,152.7865753173828,98944600
AAPL,2023-03-20,152.85558396503848,155.56631354554972,151.94870846939224,155.1522979736328,155.1522979736328,73641400
AAPL,2023-03-21,155.0734600878072,157.1237442200261,154.3045847371103,157.00546264648438,157.00546264648438,73938300
AAPL,2023-03-22,157.02513511228065,159.8245751633318,155.5564074952064,155.5761260986328,155.5761260986328,75701800
AAPL,2023-03-23,156.56189845720945,159.24305787299903,155.42831151194017,156.66046142578125,156.66046142578125,67622100
AAPL,2023-03-24,156.59142861861952,158.0502895303303,155.59585715875076,157.96157836914062,157.96157836914062,59196500
AAPL,2023-03-27,157.6560281012329,158.47417734472043,155.61558088418133,156.0197296142578,156.0197296142578,52390300
AAPL,2023-03-28,155.71413440722972,156.22671283698608,153.75254688783264,155.39869689941406,155.39869689941406,45992200
AAPL,2023-03-29,157.09415020907082,158.75016719414856,157.074446643704,158.4741668701172,158.4741668701172,51305700
AAPL,2023-03-30,159.2232937572216,160.14987263415844,158.96701206310877,160.04144287109375,160.04144287109375,49501700
AAPL,2023-03-31,160.12034916693244,162.64378980216873,159.59791880296052,162.5452117919922,162.5452117919922,68749800
AAPL,2023-04-03,161.92418140899423,163.91532439911353,161.87489241518372,163.7970428466797,163.7970428466797,56976200
AAPL,2023-04-04,164.22095058539657,164.45751374852026,162.7522224371345,163.26480102539062,163.26480102539062,46278300
AAPL,2023-04-05,162.38746386000238,162.69303455117807,159.489445623491,161.42144775390625,161.42144775390625,51511700
AAPL,2023-04-06,160.1104583059446,162.60434321282244,159.686606015777,162.30862426757812,162.30862426757812,45390100
AAPL,2023-04-10,159.11488161033475,159.71617126464844,157.7940207437735,159.71617126464844,159.71617126464844,47716900
AAPL,2023-04-11,160.03162242596915,160.0414742096721,158.21788648492154,158.50375366210938,158.50375366210938,47644200
AAPL,2023-04-12,158.9177526201656,159.74575366976245,157.49831365463328,157.81375122070312,157.81375122070312,50133100
AAPL,2023-04-13,159.32191350458623,163.4323637150449,159.11490570596376,163.19578552246094,163.19578552246094,68445600
AAPL,2023-04-14,162.23964296372833,163.9449493067031,161.4806494316569,162.85079956054688,162.85079956054688,49386500
AAPL,2023-04-17,162.73245273206868,163.02817163401676,161.68759231395518,162.87045288085938,162.87045288085938,41516200
AAPL,2023-04-18,163.7280923807177,165.01938312972754,163.2845063632714,164.09280395507812,164.09280395507812,49923000
AAPL,2023-04-19,163.43235220441335,165.75865162452376,163.1760554202755,165.23622131347656,165.23622131347656,47720200
AAPL,2023-04-20,163.71818673436218,165.47276665465435,163.1957564794937,164.2701873779297,164.2701873779297,52456400
AAPL,2023-04-21,162.6930683177726,164.07307012591417,162.141067594516,162.6634979248047,162.6634979248047,58337300
AAPL,2023-04-24,162.643765839196,163.23520373133107,161.54961626736943,162.96905517578125,162.96905517578125,41949600
AAPL,2023-04-25,162.8310711478655,163.93507261234095,161.3919134894812,161.4313507080078,161.4313507080078,48714100
AAPL,2023-04-26,160.73144699304368,162.91974586384254,160.47516529354857,161.42144775390625,161.42144775390625,45498800
AAPL,2023-04-27,162.83104713478986,166.1529178634098,162.83104713478986,166.00506591796875,166.00506591796875,64902300
AAPL,2023-04-28,166.08391841749662,167.42449781718415,165.48262879614657,167.2569122314453,167.2569122314453,55275900
AAPL,2023-05-01,166.86264216717663,168.01593249804148,166.2317821133474,167.168212890625,167.168212890625,52472900
AAPL,2023-05-02,167.66109333275145,167.91739013162538,165.14750459229282,166.1332244873047,166.1332244873047,48425700
AAPL,2023-05-03,167.07949000013943,168.47921017635485,164.77290950021637,165.0587615966797,165.0587615966797,65136000
AAPL,2023-05-04,162.53531316165655,164.65460440159984,161.96359395737636,163.42245483398438,163.42245483398438,81235400
AAPL,2023-05-05,168.5383592942621,171.8109560965244,168.32149974515366,171.0913848876953,171.0913848876953,113453200
AAPL,2023-05-08,170.01693107088172,171.3673772990156,169.65221959190652,171.02236938476562,171.02236938476562,55962800
AAPL,2023-05-09,170.57881302608763,171.06180609803263,169.14952233576255,169.3170928955078,169.3170928955078,45326900
AAPL,2023-05-10,170.54924563088602,171.54481722364216,169.4452292165715,171.08152770996094,171.08152770996094,53724500
AAPL,2023-05-11,171.36736154745756,172.0967844383617,169.71134476851833,171.26878356933594,171.26878356933594,49514700
AAPL,2023-05-12,171.3773829679925,171.8117019924622,168.79122976444327,170.34095764160156,170.34095764160156,45533100
AAPL,2023-05-15,170.92332917405315,170.97268634600138,169.2551561693846,169.847412109375,169.847412109375,37266700
AAPL,2023-05-16,169.76844364659667,170.903583292935,169.58089543020992,169.847412109375,169.847412109375,42110300
AAPL,2023-05-17,169.4920742376562,170.69630196545663,168.21872838992437,170.45941162109375,170.45941162109375,57951600
AAPL,2023-05-18,170.76538642479474,172.97645812210007,170.35081330561755,172.78890991210938,172.78890991210938,65496700
AAPL,2023-05-19,174.11161490131875,174.11161490131875,172.68034719263906,172.8975067138672,172.8975067138672,55809500
AAPL,2023-05-22,171.73273062815065,172.45331220735133,171.2095777379714,171.94989013671875,171.94989013671875,43570900
AAPL,2023-05-23,170.89373741791002,171.1405082441651,169.06762727894406,169.34400939941406,169.34400939941406,50747300
AAPL,2023-05-24,168.88006417332414,170.19288666082696,168.317434571077,169.62037658691406,169.62037658691406,45143500
AAPL,2023-05-25,170.18296801046574,171.65371190586924,169.47226711082098,170.75547790527344,170.75547790527344,56058300
AAPL,2023-05-26,171.08128541223243,173.49963649375093,170.873991291327,173.1640167236328,173.1640167236328,54835000
AAPL,2023-05-30,174.6742524991613,176.67803022234617,174.28929064745816,175.00985717773438,175.00985717773438,55964400
AAPL,2023-05-31,175.0394481918492,177.03336027410137,174.47680359439627,174.96047973632812,174.96047973632812,99625300
AAPL,2023-06-01,175.40468096744894,177.79342049505456,174.64462268903534,177.76380920410156,177.76380920410156,68901800
AAPL,2023-06-02,178.69168514468382,179.43199760539318,176.94454352013497,178.6127166748047,178.6127166748047,61996900
AAPL,2023-06-05,180.27101332814428,182.56103856696868,175.74028990045602,177.26040649414062,177.26040649414062,121946500
AAPL,2023-06-06,177.64534986625156,177.79340630920336,175.13815031318512,176.89517211914062,176.89517211914062,64848400
AAPL,2023-06-07,176.135134367242,178.86935913776645,175.02960596689772,175.5231475830078,175.5231475830078,61944600
AAPL,2023-06-08,175.60209965770608,178.50412674833163,175.1677956906412,178.2376251220703,178.2376251220703,50214900
AAPL,2023-06-09,179.1556074319137,179.87617397731293,178.2968498358667,178.62258911132812,178.62258911132812,48900000
AAPL,2023-06-12,178.92857679274874,181.51472997018058,178.63244881890137,181.416015625,181.416015625,54274900
AAPL,2023-06-13,180.43882318354116,181.77137654932005,180.08347260699438,180.94223022460938,180.94223022460938,54929100
AAPL,2023-06-14,181.0014644735094,182.0082936822176,179.66891102186548,181.573974609375,181.573974609375,57462900
AAPL,2023-06-15,181.58382192499832,184.11075236554325,181.40613912687283,183.60733032226562,183.60733032226562,65433200
AAPL,2023-06-16,184.31803597311566,184.57468723659963,181.88981981135748,182.5314178466797,182.5314178466797,101256200
AAPL,2023-06-20,182.02801364300083,183.69618663444365,182.02801364300083,182.62025451660156,182.62025451660156,49799100
AAPL,2023-06-21,182.51167734169172,183.015099412311,180.23151756348105,181.58383178710938,181.58383178710938,49515700
AAPL,2023-06-22,181.36667829792557,184.63392138287654,181.29757524213758,184.58456420898438,184.58456420898438,51245300
AAPL,2023-06-23,183.1533133637622,185.13734541827677,182.62027993546528,184.26870727539062,184.26870727539062,53117000
AAPL,2023-06-26,184.4167547195407,185.6209974197008,182.83741558637178,182.8769073486328,182.8769073486328,48088700
AAPL,2023-06-27,183.48890577659213,185.95661391553264,183.27174625542975,185.63087463378906,185.63087463378906,50730800
AAPL,2023-06-28,185.5025240055518,187.4470789620611,185.17679982937508,186.80548095703125,186.80548095703125,51216800
AAPL,2023-06-29,186.63770623646846,187.6149240946042,186.49951518133068,187.14111328125,187.14111328125,46347300
AAPL,2023-06-30,189.15473724224137,191.96791501002735,188.78950625721086,191.46450805664062,191.46450805664062,85213200
AAPL,2023-07-03,191.27700219289193,191.37571654835668,189.28308969373236,189.97406005859375,189.97406005859375,31458200
AAPL,2023-07-05,189.09553270560195,190.48730854754436,188.15779163185775,188.85862731933594,188.85862731933594,46920300
AAPL,2023-07-06,187.38784264698543,189.5396915286371,186.75611009728527,189.3323974609375,189.3323974609375,45094300
AAPL,2023-07-07,188.9375920522482,190.1813114167851,187.7827065576724,188.21701049804688,188.21701049804688,46815000
AAPL,2023-07-10,186.8153498480431,187.53593138541007,184.62402407003376,186.1737518310547,186.1737518310547,59922200
AAPL,2023-07-11,186.71667122446578,186.85486227702734,184.18974051380027,185.65061950683594,185.65061950683594,46638100
AAPL,2023-07-12,187.22992243297554,189.22383458950753,186.0355602702456,187.3187713623047,187.3187713623047,60750200
AAPL,2023-07-13,188.03935020331573,188.72044002337208,187.32864909209994,188.07882690429688,188.07882690429688,41342300
AAPL,2023-07-14,187.77280284934832,188.7105287268448,187.1805620612046,188.22686767578125,188.22686767578125,41616200
AAPL,2023-07-17,189.42126802557274,191.81002272437502,189.33243414864154,191.48428344726562,191.48428344726562,50520200
AAPL,2023-07-18,190.8525644573039,191.81990188608006,189.93456914478574,191.22764587402344,191.22764587402344,48288200
AAPL,2023-07-19,190.6057743707706,195.66950100927124,190.16157487576123,192.57994079589844,192.57994079589844,80507300
AAPL,2023-07-20,192.57006595398724,193.9322456468904,190.01352397351403,190.63539123535156,190.63539123535156,59581200
AAPL,2023-07-21,191.59285775033445,192.45161532627134,188.75991868585442,189.46075439453125,189.46075439453125,71951700
AAPL,2023-07-24,190.91174763146105,192.392372294224,189.76672761078473,190.26026916503906,190.26026916503906,45377800
AAPL,2023-07-25,190.83278632842445,191.92844922240585,190.4280786239598,191.11903381347656,191.11903381347656,37283200
AAPL,2023-07-26,191.16839008411552,193.112945076557,190.82292002182845,191.9876708984375,191.9876708984375,47471900
AAPL,2023-07-27,193.48806403406496,194.6528150463848,190.06288393124004,190.72422790527344,190.72422790527344,47460200
AAPL,2023-07-28,192.15547128634879,194.0901608500724,191.63231843190331,193.3004913330078,193.3004913330078,48291400
AAPL,2023-07-31,193.52751377225187,193.9519673452193,192.7378442652397,193.9124755859375,193.9124755859375,38824100
AAPL,2023-08-01,193.70522604358104,194.1888872056883,192.7576194786216,193.08335876464844,193.08335876464844,35175100
AAPL,2023-08-02,192.52069974591456,192.65889079076135,189.37191700535638,190.0924835205078,190.0924835205078,50389300
AAPL,2023-08-03,189.09554118067888,189.885195713569,188.22690312046603,188.70069885253906,188.70069885253906,61235200
AAPL,2023-08-04,183.12366926443607,184.9596445164711,179.57016391801557,179.63926696777344,179.63926696777344,115956800
AAPL,2023-08-07,179.77748800777417,180.76457131743229,175.0592309925441,176.53985595703125,176.53985595703125,97576100
AAPL,2023-08-08,177.36897457174686,177.94148460917899,175.2862285117603,177.47755432128906,177.47755432128906,67823000
AAPL,2023-08-09,178.53375806746422,178.59298065772126,174.7236157900662,175.8883819580078,175.8883819580078,60378500
AAPL,2023-08-10,177.16169386807627,178.41529378720278,175.30598763799586,175.67120361328125,175.67120361328125,54686900
AAPL,2023-08-11,175.2659575562626,176.5508864753638,174.5048729038775,175.73049926757812,175.73049926757812,52036700
AAPL,2023-08-14,175.90841909398483,177.60849603671858,175.2560608313475,177.38116455078125,177.38116455078125,43675600
AAPL,2023-08-15,176.8078826094104,177.40092323969566,174.99907927707545,175.39443969726562,175.39443969726562,43622600
AAPL,2023-08-16,175.07815356283987,176.47180884084688,174.45544657600635,174.52464294433594,174.52464294433594,46964900
AAPL,2023-08-17,175.08803154260252,175.4537406821077,171.47042491030345,171.98440551757812,171.98440551757812,66062900
AAPL,2023-08-18,170.30411608587545,173.0716844916875,169.96805819399307,172.46875,172.46875,61172200
AAPL,2023-08-21,173.04203097276417,174.08974972921308,171.7274356199635,173.8031005859375,173.8031005859375,46311900
AAPL,2023-08-22,175.00897300604348,175.62178623446252,174.20835828322907,175.177001953125,175.177001953125,42038900
AAPL,2023-08-23,176.45205395893973,179.44695366375947,176.264252478764,179.0219268798828,179.0219268798828,52722800
AAPL,2023-08-24,178.57715186115848,179.00217866700072,173.9711287799832,174.33685302734375,174.33685302734375,54945800
AAPL,2023-08-25,175.3252527852027,177.07473842454561,173.78332608108835,176.54100036621094,176.54100036621094,51449600
AAPL,2023-08-28,178.00387451255935,178.49808262553688,176.48172016068384,178.10272216796875,178.10272216796875,43820700
AAPL,2023-08-29,177.61838490226515,182.7581460326424,177.4207046822572,181.9871826171875,181.9871826171875,53003900
AAPL,2023-08-30,182.7977035116121,185.6739984160231,182.60002327821,185.47630310058594,185.47630310058594,60813900
AAPL,2023-08-31,185.66408956621913,186.92926105598286,185.30825914209595,185.69374084472656,185.69374084472656,60794500
AAPL,2023-09-01,187.29497110047913,187.7199827815663,186.09898099052413,187.26531982421875,187.26531982421875,45766500
AAPL,2023-09-05,186.09898389331408,187.77928826308653,185.4367469097816,187.50253295898438,187.50253295898438,45280000
AAPL,2023-09-06,186.21759365485326,186.66239298088038,179.3678770840619,180.79119873046875,180.79119873046875,81755800
AAPL,2023-09-07,173.1507234483217,176.14563807720947,171.5297216636145,175.50315856933594,175.50315856933594,112488800
AAPL,2023-09-08,176.28399552635892,178.15210111956102,175.73046991034678,176.11595153808594,176.11595153808594,65551300
AAPL,2023-09-11,177.98410020535158,178.21143169284028,175.28571330476424,177.28231811523438,177.28231811523438,58953100
AAPL,2023-09-12,177.4108321261293,178.04341790139725,172.79493020499618,174.25778198242188,174.25778198242188,90370200
AAPL,2023-09-13,174.46534664942806,175.24620393193433,171.96465474647994,172.19200134277344,172.19200134277344,84267900
AAPL,2023-09-14,171.98438956640607,174.06006926639952,171.56925664281374,173.70423889160156,173.70423889160156,60895800
AAPL,2023-09-15,174.43570018321154,174.45547273170345,171.80652435113169,172.98272705078125,172.98272705078125,109259500
AAPL,2023-09-18,174.4356864419302,177.3021024660386,174.12927983360214,175.90843200683594,175.90843200683594,67257600
AAPL,2023-09-19,175.46363376102514,177.54919237650395,175.07815207769175,176.9956817626953,176.9956817626953,51826900
AAPL,2023-09-20,177.18347129792434,177.61837681135137,173.36818440563272,173.4571533203125,173.4571533203125,58436200
AAPL,2023-09-21,172.5280351536478,174.25776334751873,171.846025624082,171.9152069091797,171.9152069091797,63149100
AAPL,2023-09-22,172.6466689211189,175.02875576323612,172.0338556569529,172.76527404785156,172.76527404785156,56725400
AAPL,2023-09-25,172.1820865728236,174.92000347180993,172.13266274999066,174.04031372070312,174.04031372070312,46172700
AAPL,2023-09-26,172.7949188930673,173.1705067749598,169.67152023376326,169.96804809570312,169.96804809570312,64588900
AAPL,2023-09-27,170.6203831944849,171.0355161486817,167.09174554279588,168.45574951171875,168.45574951171875,66921800
AAPL,2023-09-28,167.3783703364052,170.03721192481018,165.678293523344,168.71273803710938,168.71273803710938,56294400
AAPL,2023-09-29,170.02736032081233,171.06520035560507,168.36681324873706,169.22674560546875,169.22674560546875,51861100
AAPL,2023-10-02,169.23661305458424,172.28093658205415,168.9499639274405,171.7373046875,171.7373046875,52164500
AAPL,2023-10-03,170.26456118455488,171.61870157072957,168.84125459232132,170.40293884277344,170.40293884277344,49594600
AAPL,2023-10-04,169.10809426237566,172.19196251916273,168.9894891655102,171.64833068847656,171.64833068847656,53020300
AAPL,2023-10-05,171.77684421895017,173.41761872545223,170.67970163713667,172.88388061523438,172.88388061523438,48527900
AAPL,2023-10-06,171.78674735969838,175.92821386257307,171.17391902858174,175.4340057373047,175.4340057373047,57266700
AAPL,2023-10-09,174.76185568517045,176.9759132731787,173.76356081110382,176.91661071777344,176.91661071777344,42390800
AAPL,2023-10-10,176.03691333055846,177.6381425852869,175.88864186643335,176.32354736328125,176.32354736328125,43698000
AAPL,2023-10-11,176.13573714899445,177.76663268122664,175.5426965680271,177.7172088623047,177.7172088623047,47551100
AAPL,2023-10-12,177.98411345020415,180.2278073787141,176.96603088257305,178.61669921875,178.61669921875,56743100
AAPL,2023-10-13,179.31846581874476,179.82255265296823,176.0764618780152,176.7782440185547,176.7782440185547,51427100
AAPL,2023-10-16,174.7025383958498,177.00554962273654,174.46531311220224,176.64971923828125,176.64971923828125,52517000
AAPL,2023-10-17,174.60373800385415,176.35323912433296,172.77517684946517,175.0979461669922,175.0979461669922,57549400
AAPL,2023-10-18,173.5461178040648,175.5229501994882,173.08156098457755,173.8031005859375,173.8031005859375,54764400
AAPL,2023-10-19,174.0007735918687,175.77992569036093,173.16062890788183,173.42750549316406,173.42750549316406,59302900
AAPL,2023-10-20,173.27923973046956,173.3879661145723,170.64017031492207,170.8773956298828,170.8773956298828,64244000
AAPL,2023-10-23,168.93021596381925,171.99429712738208,167.96155723103598,170.99600219726562,170.99600219726562,55980100
AAPL,2023-10-24,171.045411263789,171.65822442721412,169.4639394511676,171.43089294433594,171.43089294433594,43816600
AAPL,2023-10-25,169.88899020331988,171.05531414118843,168.67322735441405,169.11802673339844,169.11802673339844,57157000
AAPL,2023-10-26,168.3964558542296,169.39476582537458,163.75090293239452,164.95677185058594,164.95677185058594,70625300
AAPL,2023-10-27,164.97653958977486,167.00279566914165,164.89746448966903,166.2713623046875,166.2713623046875,58499100
AAPL,2023-10-30,167.06212028170575,169.18720920526536,166.91384879366788,168.31739807128906,168.31739807128906,51131000
AAPL,2023-10-31,167.38826013413149,168.92029290970513,165.9550448299652,168.79180908203125,168.79180908203125,44846000
AAPL,2023-11-01,169.01916053768616,172.2117404582064,168.14934950515965,171.9547576904297,171.9547576904297,56934900
AAPL,2023-11-02,173.4868054165182,175.7206204672586,173.42750286114074,175.5130615234375,175.5130615234375,77334800
AAPL,2023-11-03,172.22162738228718,174.77174274032964,171.34193765305042,174.60369873046875,174.60369873046875,79829200
AAPL,2023-11-06,174.33686186638658,177.3515193436343,174.1688329148246,177.15383911132812,177.15383911132812,63841300
AAPL,2023-11-07,177.10437340755996,180.32661925220768,176.89681449142668,179.71380615234375,179.71380615234375,70530000
AAPL,2023-11-08,180.23768527185777,181.32493395317235,179.4864793691692,180.77142333984375,180.77142333984375,49340300
AAPL,2023-11-09,180.84059837026544,181.98714947029399,179.7039109186948,180.29696655273438,180.29696655273438,53763500
AAPL,2023-11-10,182.07849676599454,184.6517706680945,181.64301825007877,184.48350524902344,184.48350524902344,66133400
AAPL,2023-11-13,183.9094496896321,184.1172820619318,182.31600272709323,182.89993286132812,182.89993286132812,43627500
AAPL,2023-11-14,185.77012344749633,186.17591157835597,184.38452385663774,185.51280212402344,185.51280212402344,60108400
AAPL,2023-11-15,185.91857611582427,187.55160515956638,185.84928859059917,186.07691955566406,186.07691955566406,53790500
AAPL,2023-11-16,187.6209157424311,188.9966236513369,186.7103615664657,187.7594757080078,187.7594757080078,54412900
AAPL,2023-11-17,188.29390964052354,188.42257785422723,186.63119011836693,187.7396697998047,187.7396697998047,50922700
AAPL,2023-11-20,187.93760923589429,189.93684445013852,187.92771748948175,189.4815673828125,189.4815673828125,46505100
AAPL,2023-11-21,189.44197314241592,189.55084275358138,187.78914548337832,188.6798858642578,188.6798858642578,38134500
AAPL,2023-11-22,189.52115946327928,190.9463411053134,188.8679417719912,189.34300231933594,189.34300231933594,39617700
AAPL,2023-11-24,188.90755574993122,188.93724609528368,187.30421669327737,188.01681518554688,188.01681518554688,24048300
AAPL,2023-11-27,187.96730652329646,188.70959528304604,186.95778958150402,187.83863830566406,187.83863830566406,40552600
AAPL,2023-11-28,187.82873180101734,189.1153685705385,187.45263402635211,188.44235229492188,188.44235229492188,38415400
AAPL,2023-11-29,188.93722623545,190.11499348364924,187.02707707633283,187.42295837402344,187.42295837402344,43014200
AAPL,2023-11-30,187.88812439803064,188.36320007044645,186.2550951920731,187.9969940185547,187.9969940185547,48794400
AAPL,2023-12-01,188.37308016671426,189.59042941044567,187.2843840288066,189.2737274169922,189.2737274169922,45704800
AAPL,2023-12-04,188.0266937107449,188.0959812462982,185.5227074160739,187.4823455810547,187.4823455810547,43389500
AAPL,2023-12-05,188.25436277592215,192.40127061074205,188.22465732712996,191.4313507080078,191.4313507080078,66628400
AAPL,2023-12-06,192.45072587794942,192.75753614335477,190.1347886146608,190.34263610839844,190.34263610839844,41089700
AAPL,2023-12-07,191.63916388460834,192.99507315570867,191.59956669458757,192.2725830078125,192.2725830078125,47477700
AAPL,2023-12-08,192.2032849129047,193.97488907234165,191.67873543823174,193.69776916503906,193.69776916503906,53406400
AAPL,2023-12-11,191.12451418849048,191.50061200003438,189.45188773429211,191.19378662109375,191.19378662109375,60943700
AAPL,2023-12-12,191.09480795445688,192.71794533501543,189.748790485074,192.7080535888672,192.7080535888672,52696900
AAPL,2023-12-13,193.08415015292962,195.96423418895137,192.8466274130704,195.92465209960938,195.92465209960938,70404200
AAPL,2023-12-14,195.98403383047588,197.567574144968,194.14315707722483,196.07310485839844,196.07310485839844,66831600
AAPL,2023-12-15,195.4990685795855,196.36011872958818,194.9745190512041,195.53866577148438,195.53866577148438,128538400
AAPL,2023-12-18,194.0738561652729,194.60831249977454,192.39133809002112,193.87591552734375,193.87591552734375,55751900
AAPL,2023-12-19,194.14313632648785,194.92500710230044,193.87590816937887,194.9151153564453,194.9151153564453,40714100
AAPL,2023-12-20,194.87552171417178,195.64750075817219,192.82681274414062,192.82681274414062,192.82681274414062,52242800
AAPL,2023-12-21,194.08375795359612,195.0536776254948,191.51048442189503,192.6783447265625,192.6783447265625,46482500
AAPL,2023-12-22,193.173238924369,193.40088504018271,190.98596961710052,191.6094970703125,191.6094970703125,37149600
AAPL,2023-12-26,191.6193643540786,191.89648427525853,190.84738527337694,191.06512451171875,191.06512451171875,28919300
AAPL,2023-12-27,190.5108903848591,191.5105004803971,189.12527563548673,191.16409301757812,191.16409301757812,48087700
AAPL,2023-12-28,192.14393105407996,192.65858885458314,191.18390299052217,191.58969116210938,191.58969116210938,34049900
AAPL,2023-12-29,191.9063700376295,192.40122918172025,189.758683164504,190.5504608154297,190.5504608154297,42672100
